2  mpge112_d00 1532687510.966467619000 mpge112_d01 1532687510.971445724250 0.004978105250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:0   0:0:31649772981703261:31649777509720655 <<0.000000>><<1532688112.713530>> 
3  mpge112_d00 1532687510.967483028750 mpge112_d01 1532687510.972624078500 0.005141049750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:1   471306998094732:471306998185002:31649777509997261:31649777513326234 <<1532688056.105634>><<1532688112.714696>> 
4  mpge112_d00 1532687510.968506500000 mpge112_d01 1532687510.973802492000 0.005295992000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:2   471307000587840:471307000613904:31649777513433322:31649777516866751 <<1532688056.106649>><<1532688112.715841>> 
5  mpge112_d00 1532687510.969508841750 mpge112_d01 1532687510.974981680500 0.005472838750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:3   471307003013583:471307003033635:31649777516972144:31649777520576142 <<1532688056.107660>><<1532688112.717040>> 
6  mpge112_d00 1532687510.970523163750 mpge112_d01 1532687510.976160019750 0.005636856000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:4   471307005433197:471307005451377:31649777520739140:31649777524131749 <<1532688056.108670>><<1532688112.718190>> 
7  mpge112_d00 1532687510.971549391750 mpge112_d01 1532687510.977339238000 0.005789846250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:5   471307007849841:471307007868831:31649777524236481:31649777527842077 <<1532688056.109680>><<1532688112.719390>> 
8  mpge112_d00 1532687510.972542658500 mpge112_d01 1532687510.978517592000 0.005974933500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:6   471307010270922:471307010295114:31649777527946530:31649777531398194 <<1532688056.110693>><<1532688112.720539>> 
9  mpge112_d00 1532687510.973546728500 mpge112_d01 1532687510.979696005500 0.006149277000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:7   471307012694847:471307012713297:31649777531501913:31649777535129800 <<1532688056.111703>><<1532688112.721746>> 
10  mpge112_d00 1532687510.974556520500 mpge112_d01 1532687510.980875179250 0.006318658750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:8   471307015112931:471307015130418:31649777535228960:31649777538686017 <<1532688056.112713>><<1532688112.722896>> 
11  mpge112_d00 1532687510.975571408750 mpge112_d01 1532687510.982053563000 0.006482154250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:9   471307017528486:471307017546081:31649777538785596:31649777542397786 <<1532688056.113722>><<1532688112.724096>> 
12  mpge112_d00 1532687510.976580619750 mpge112_d01 1532687510.983232721750 0.006652102000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:10   471307019949027:471307019972706:31649777542496862:31649777545950185 <<1532688056.114735>><<1532688112.725244>> 
13  mpge112_d00 1532687510.977593779500 mpge112_d01 1532687510.984411120500 0.006817341000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:43821 tg  32844:456850846:1:11   471307022371863:471307022391069:31649777546049434:31649777549661367 <<1532688056.115746>><<1532688112.726444>> 
