2  mpge112_d00 1532687472.988583415750 mpge112_d01 1532687472.993556574000 0.004973158250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:0   0:0:31649655590026199:31649660050503011 <<0.000000>><<1532688074.735226>> 
3  mpge112_d00 1532687472.988697216000 mpge112_d01 1532687472.994734928000 0.006037712000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:1   471300224077575:471300224161995:31649660050788321:31649660054146000 <<1532688018.127886>><<1532688074.736404>> 
4  mpge112_d00 1532687472.988806977750 mpge112_d01 1532687472.995914131500 0.007107153750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:2   471300224412195:471300224434245:31649660054254066:31649660057690168 <<1532688018.128000>><<1532688074.737550>> 
5  mpge112_d00 1532687472.988922476750 mpge112_d01 1532687472.997092485500 0.008170008750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:3   471300224680080:471300224700168:31649660057795954:31649660061395791 <<1532688018.128111>><<1532688074.738748>> 
6  mpge112_d00 1532687472.989030584750 mpge112_d01 1532687472.998271688750 0.009241104000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:4   471300224947992:471300224967864:31649660061500843:31649660064953895 <<1532688018.128223>><<1532688074.739899>> 
7  mpge112_d00 1532687472.989147767500 mpge112_d01 1532687472.999450087500 0.010302320000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:5   471300225213366:471300225230745:31649660065058434:31649660068726943 <<1532688018.128333>><<1532688074.741118>> 
8  mpge112_d00 1532687472.989253550750 mpge112_d01 1532687473.000628456500 0.011374905750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:6   471300225473403:471300225490827:31649660068913725:31649660072254729 <<1532688018.128442>><<1532688074.742259>> 
9  mpge112_d00 1532687472.989364460000 mpge112_d01 1532687473.001807615250 0.012443155250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:7   471300225736221:471300225753969:31649660072354687:31649660075953652 <<1532688018.128552>><<1532688074.743455>> 
10  mpge112_d00 1532687472.989468008250 mpge112_d01 1532687473.002986028750 0.013518020500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:8   471300225997635:471300226016544:31649660076052143:31649660079506004 <<1532688018.128661>><<1532688074.744604>> 
11  mpge112_d00 1532687472.989578992250 mpge112_d01 1532687473.004165172500 0.014586180250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:9   471300226263108:471300226281819:31649660079604261:31649660083216525 <<1532688018.128772>><<1532688074.745803>> 
12  mpge112_d00 1532687472.989688739250 mpge112_d01 1532687473.005343586250 0.015654847000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:54145 tg  32843:456850846:1:10   471300226527213:471300226545996:31649660083315222:31649660086771082 <<1532688018.128882>><<1532688074.746953>> 
